station_abbr,reference_timestamp,ths2dymn,ths2dymx,ths200m0,th9120mv,th91dnmv,th91dxmv,ths00nm0,pva2hsm0,ths25xm0,pv9120mv,ths00xm0,ths20nm0,thl200mx,phsstam0,thl200mn,ph9120mv,ths30xm0,xhs000m0,fhs010m0,fh9120mv,rhs001m0,ths35xm0,rhs150m0,rh9120mv,ghs000m0,gh9120mv,shs000m0,sh9120mv,xhs00om0,xhs012m0
SIO,01.11.1879 00:00,,,1.0,-4.0,,,,,,,,,,,,,,,,,,,43.5,86,,,,,,
SIO,01.12.1879 00:00,,,-7.8,-8.7,,,,,,,,,,,,,,,,,,,21.5,32,,,,,,
SIO,01.01.1880 00:00,,,-5.2,-5.7,,,,,,,,,,,,,,,,,,,17.7,34,,,,,,
SIO,01.02.1880 00:00,,,1.7,-0.6,,,,,,,,,,,,,,,,,,,31.1,77,,,,,,
SIO,01.03.1880 00:00,,,7.6,0.4,,,,,,,,,,,,,,,,,,,14.5,39,,,,,,
SIO,01.04.1880 00:00,,,10.1,-1.2,,,,,,,,,,,,,,,,,,,32.8,97,,,,,,
SIO,01.05.1880 00:00,,,13.2,-2.1,,,,,,,,,,,,,,,,,,,11.5,22,,,,,,
SIO,01.06.1880 00:00,,,15.2,-3.8,,,,,,,,,,,,,,,,,,,53.1,110,,,,,,
SIO,01.07.1880 00:00,,,19.1,-1.5,,,,,,,,,,,,,,,,,,,42.1,68,,,,,,
SIO,01.08.1880 00:00,,,17.2,-2.7,,,,,,,,,,,,,,,,,,,65.9,111,,,,,,
SIO,01.09.1880 00:00,,,14.6,-1.1,,,,,,,,,,,,,,,,,,,56.8,151,,,,,,
SIO,01.10.1880 00:00,,,9.2,-1.5,,,,,,,,,,,,,,,,,,,38.7,90,,,,,,
SIO,01.11.1880 00:00,,,2.9,-2.1,,,,,,,,,,,,,,,,,,,64.5,128,,,,,,
SIO,01.12.1880 00:00,,,1.2,0.3,,,,,,,,,,,,,,,,,,,63.9,94,,,,,,
SIO,01.01.1881 00:00,,,-3.7,-4.2,,,,,,,,,,,,,,,,,,,79.7,154,,,,,,
SIO,01.02.1881 00:00,,,1.6,-0.7,,,,,,,,,,,,,,,,,,,33.8,84,,,,,,
SIO,01.03.1881 00:00,,,6.0,-1.2,,,,,,,,,,,,,,,,,,,55.3,150,,,,,,
SIO,01.04.1881 00:00,,,9.8,-1.5,,,,,,,,,,,,,,,,,,,16.7,50,,,,,,
SIO,01.05.1881 00:00,,,13.4,-1.9,,,,,,,,,,,,,,,,,,,20.1,39,,,,,,
SIO,01.06.1881 00:00,,,16.8,-2.2,,,,,,,,,,,,,,,,,,,16.1,33,,,,,,
SIO,01.07.1881 00:00,,,21.0,0.4,,,,,,,,,,,,,,,,,,,43.3,70,,,,,,
SIO,01.08.1881 00:00,,,17.9,-2.0,,,,,,,,,,,,,,,,,,,129.8,218,,,,,,
SIO,01.09.1881 00:00,,,12.4,-3.3,,,,,,,,,,,,,,,,,,,34.5,92,,,,,,
SIO,01.10.1881 00:00,,,5.7,-5.0,,,,,,,,,,,,,,,,,,,34.4,80,,,,,,
SIO,01.11.1881 00:00,,,4.2,-0.8,,,,,,,,,,,,,,,,,,,13.1,26,,,,,,
SIO,01.12.1881 00:00,,,-1.5,-2.4,,,,,,,,,,,,,,,,,,,13.5,20,,,,,,
SIO,01.01.1882 00:00,,,-1.9,-2.4,,,,,,,,,,,,,,,,,,,2.8,5,,,,,,
SIO,01.02.1882 00:00,,,0.9,-1.4,,,,,,,,,,,,,,,,,,,6.4,16,,,,,,
SIO,01.03.1882 00:00,,,6.8,-0.4,,,,,,,,,,,,,,,,,,,7.2,20,,,,,,
SIO,01.04.1882 00:00,,,9.4,-1.9,,,,,,,,,,,,,,,,,,,18.1,54,,,,,,
SIO,01.05.1882 00:00,,,13.9,-1.4,,,,,,,,,,,,,,,,,,,16.1,31,,,,,,
SIO,01.06.1882 00:00,,,15.8,-3.2,,,,,,,,,,,,,,,,,,,33.7,70,,,,,,
SIO,01.07.1882 00:00,,,16.6,-4.0,,,,,,,,,,,,,,,,,,,55.3,89,,,,,,
SIO,01.08.1882 00:00,,,16.0,-3.9,,,,,,,,,,,,,,,,,,,91.4,153,,,,,,
SIO,01.09.1882 00:00,,,11.7,-4.0,,,,,,,,,,,,,,,,,,,147.3,392,,,,,,
SIO,01.10.1882 00:00,,,8.9,-1.8,,,,,,,,,,,,,,,,,,,77.0,180,,,,,,
SIO,01.11.1882 00:00,,,2.4,-2.6,,,,,,,,,,,,,,,,,,,136.7,271,,,,,,
SIO,01.12.1882 00:00,,,0.1,-0.8,,,,,,,,,,,,,,,,,,,103.1,152,,,,,,
SIO,01.01.1883 00:00,,,0.2,-0.3,,,,,,,,,,,,,,,,,,,3.0,6,,,,,,
SIO,01.02.1883 00:00,,,2.9,0.6,,,,,,,,,,,,,,,,,,,2.6,6,,,,,,
SIO,01.03.1883 00:00,,,2.3,-4.9,,,,,,,,,,,,,,,,,,,9.2,25,,,,,,
SIO,01.04.1883 00:00,,,9.1,-2.2,,,,,,,,,,,,,,,,,,,0.0,0,,,,,,
SIO,01.05.1883 00:00,,,13.9,-1.4,,,,,,,,,,,,,,,,,,,3.7,7,,,,,,
SIO,01.06.1883 00:00,,,16.0,-3.0,,,,,,,,,,,,,,,,,,,25.6,53,,,,,,
SIO,01.07.1883 00:00,,,16.5,-4.1,,,,,,,,,,,,,,,,,,,64.1,104,,,,,,
SIO,01.08.1883 00:00,,,17.0,-2.9,,,,,,,,,,,,,,,,,,,21.8,37,,,,,,
SIO,01.09.1883 00:00,,,12.7,-3.0,,,,,,,,,,,,,,,,,,,112.1,298,,,,,,
SIO,01.10.1883 00:00,,,7.0,-3.7,,,,,,,,,,,,,,,,,,,81.0,189,,,,,,
SIO,01.11.1883 00:00,,,2.7,-2.3,,,,,,,,,,,,,,,,,,,35.6,71,,,,,,
SIO,01.12.1883 00:00,,,-2.4,-3.3,,,,,,,,,,,,,,,,,,,58.4,86,,,,,,
SIO,01.01.1884 00:00,,,0.1,-0.4,,,,,,,,,,,,,,,,,,,28.6,55,,,,,,
SIO,01.02.1884 00:00,,,2.4,0.1,,,,,,,,,,,,,,,,,,,7.4,18,,,,,,
SIO,01.03.1884 00:00,,,6.6,-0.6,,,,,,,,,,,,,,,,,,,0.7,2,,,,,,
SIO,01.04.1884 00:00,,,9.3,-2.0,,,,,,,,,,,,,,,,,,,27.9,83,,,,,,
SIO,01.05.1884 00:00,,,14.8,-0.5,,,,,,,,,,,,,,,,,,,33.6,65,,,,,,
SIO,01.06.1884 00:00,,,14.9,-4.1,,,,,,,,,,,,,,,,,,,21.2,44,,,,,,
SIO,01.07.1884 00:00,,,18.6,-2.0,,,,,,,,,,,,,,,,,,,74.7,121,,,,,,
SIO,01.08.1884 00:00,,,18.0,-1.9,,,,,,,,,,,,,,,,,,,49.6,83,,,,,,
SIO,01.09.1884 00:00,,,14.2,-1.5,,,,,,,,,,,,,,,,,,,40.3,107,,,,,,
SIO,01.10.1884 00:00,,,7.0,-3.7,,,,,,,,,,,,,,,,,,,15.3,36,,,,,,
SIO,01.11.1884 00:00,,,1.0,-4.0,,,,,,,,,,,,,,,,,,,2.0,4,,,,,,
SIO,01.12.1884 00:00,,,-1.1,-2.0,,,,,,,,,,,,,,,,,,,50.5,75,,,,,,
SIO,01.01.1885 00:00,,,-5.1,-5.6,,,,,,,,,,,,,,,,,,,4.6,9,,,,,,
SIO,01.02.1885 00:00,,,3.6,1.3,,,,,,,,,,,,,,,,,,,38.2,95,,,,,,
SIO,01.03.1885 00:00,,,4.6,-2.6,,,,,,,,,,,,,,,,,,,27.2,74,,,,,,
SIO,01.04.1885 00:00,,,10.2,-1.1,,,,,,,,,,,,,,,,,,,7.7,23,,,,,,
SIO,01.05.1885 00:00,,,10.8,-4.5,,,,,,,,,,,,,,,,,,,60.7,117,,,,,,
SIO,01.06.1885 00:00,,,18.9,-0.1,,,,,,,,,,,,,,,,,,,18.6,39,,,,,,
SIO,01.07.1885 00:00,,,19.6,-1.0,,,,,,,,,,,,,,,,,,,22.9,37,,,,,,
SIO,01.08.1885 00:00,,,17.2,-2.7,,,,,,,,,,,,,,,,,,,24.2,41,,,,,,
SIO,01.09.1885 00:00,,,11.4,-4.3,,,,,,,,,,,,,,,,,,,90.8,241,,,,,,
SIO,01.10.1885 00:00,,,6.0,-4.7,,,,,,,,,,,,,,,,,,,111.5,261,,,,,,
SIO,01.11.1885 00:00,,,2.9,-2.1,,,,,,,,,,,,,,,,,,,75.6,150,,,,,,
SIO,01.12.1885 00:00,,,-1.9,-2.8,,,,,,,,,,,,,,,,,,,10.9,16,,,,,,
SIO,01.01.1886 00:00,,,-2.9,-3.4,,,,,,,,,,,,,,,,,,,19.5,38,,,,,,
SIO,01.02.1886 00:00,,,-1.5,-3.8,,,,,,,,,,,,,,,,,,,27.3,68,,,,,,
SIO,01.03.1886 00:00,,,3.1,-4.1,,,,,,,,,,,,,,,,,,,19.7,53,,,,,,
SIO,01.04.1886 00:00,,,10.7,-0.6,,,,,,,,,,,,,,,,,,,1.1,3,,,,,,
SIO,01.05.1886 00:00,,,14.0,-1.3,,,,,,,,,,,,,,,,,,,11.5,22,,,,,,
SIO,01.06.1886 00:00,,,15.4,-3.6,,,,,,,,,,,,,,,,,,,9.5,20,,,,,,
SIO,01.07.1886 00:00,,,18.7,-1.9,,,,,,,,,,,,,,,,,,,38.2,62,,,,,,
SIO,01.08.1886 00:00,,,17.0,-2.9,,,,,,,,,,,,,,,,,,,51.8,87,,,,,,
SIO,01.09.1886 00:00,,,15.5,-0.2,,,,,,,,,,,,,,,,,,,29.3,78,,,,,,
SIO,01.10.1886 00:00,,,9.6,-1.1,,,,,,,,,,,,,,,,,,,57.7,135,,,,,,
SIO,01.11.1886 00:00,,,3.1,-1.9,,,,,,,,,,,,,,,,,,,24.0,48,,,,,,
SIO,01.12.1886 00:00,,,-2.0,-2.9,,,,,,,,,,,,,,,,,,,58.6,87,,,,,,
SIO,01.01.1887 00:00,,,-5.7,-6.2,,,,,,,,,,,,,,,,,,,11.1,21,,,,,,
SIO,01.02.1887 00:00,,,-1.7,-4.0,,,,,,,,,,,,,,,,,,,1.9,5,,,,,,
SIO,01.03.1887 00:00,,,2.4,-4.8,,,,,,,,,,,,,,,,,,,21.6,59,,,,,,
SIO,01.04.1887 00:00,,,8.8,-2.5,,,,,,,,,,,,,,,,,,,15.2,45,,,,,,
SIO,01.05.1887 00:00,,,11.0,-4.3,,,,,,,,,,,,,,,,,,,28.2,54,,,,,,
SIO,01.06.1887 00:00,,,18.4,-0.6,,,,,,,,,,,,,,,,,,,22.3,46,,,,,,
SIO,01.07.1887 00:00,,,19.8,-0.8,,,,,,,,,,,,,,,,,,,68.8,111,,,,,,
SIO,01.08.1887 00:00,,,17.3,-2.6,,,,,,,,,,,,,,,,,,,73.5,123,,,,,,
SIO,01.09.1887 00:00,,,12.9,-2.8,,,,,,,,,,,,,,,,,,,38.6,103,,,,,,
SIO,01.10.1887 00:00,,,4.4,-6.3,,,,,,,,,,,,,,,,,,,26.2,61,,,,,,
SIO,01.11.1887 00:00,,,2.7,-2.3,,,,,,,,,,,,,,,,,,,18.5,37,,,,,,
SIO,01.12.1887 00:00,,,-3.3,-4.2,,,,,,,,,,,,,,,,,,,110.6,163,,,,,,
SIO,01.01.1888 00:00,,,-3.9,-4.4,,,,,,,,,,,,,,,,,,,4.6,9,,,,,,
SIO,01.02.1888 00:00,,,-1.2,-3.5,,,,,,,,,,,,,,,,,,,14.1,35,,,,,,
SIO,01.03.1888 00:00,,,2.7,-4.5,,,,,,,,,,,,,,,,,,,89.0,241,,,,,,
SIO,01.04.1888 00:00,,,7.3,-4.0,,,,,,,,,,,,,,,,,,,21.9,65,,,,,,
SIO,01.05.1888 00:00,,,14.7,-0.6,,,,,,,,,,,,,,,,,,,3.4,7,,,,,,
SIO,01.06.1888 00:00,,,16.4,-2.6,,,,,,,,,,,,,,,,,,,57.9,120,,,,,,
SIO,01.07.1888 00:00,,,15.5,-5.1,,,,,,,,,,,,,,,,,,,88.9,144,,,,,,
SIO,01.08.1888 00:00,,,15.6,-4.3,,,,,,,,,,,,,,,,,,,71.4,120,,,,,,
SIO,01.09.1888 00:00,,,13.9,-1.8,,,,,,,,,,,,,,,,,,,69.2,184,,,,,,
SIO,01.10.1888 00:00,,,5.4,-5.3,,,,,,,,,,,,,,,,,,,19.0,44,,,,,,
SIO,01.11.1888 00:00,,,4.1,-0.9,,,,,,,,,,,,,,,,,,,37.2,74,,,,,,
SIO,01.12.1888 00:00,,,0.2,-0.7,,,,,,,,,,,,,,,,,,,5.3,8,,,,,,
SIO,01.01.1889 00:00,,,-2.1,-2.6,,,,,,,,,,,,,,,,,,,3.7,7,,,,,,
SIO,01.02.1889 00:00,,,-2.4,-4.7,,,,,,,,,,,,,,,,,,,61.3,152,,,,,,
SIO,01.03.1889 00:00,,,2.1,-5.1,,,,,,,,,,,,,,,,,,,5.9,16,,,,,,
SIO,01.04.1889 00:00,,,7.9,-3.4,,,,,,,,,,,,,,,,,,,7.9,23,,,,,,
SIO,01.05.1889 00:00,,,14.1,-1.2,,,,,,,,,,,,,,,,,,,75.7,146,,,,,,
SIO,01.06.1889 00:00,,,17.2,-1.8,,,,,,,,,,,,,,,,,,,52.4,109,,,,,,
SIO,01.07.1889 00:00,,,17.2,-3.4,,,,,,,,,,,,,,,,,,,40.8,66,,,,,,
SIO,01.08.1889 00:00,,,16.2,-3.7,,,,,,,,,,,,,,,,,,,53.1,89,,,,,,
SIO,01.09.1889 00:00,,,12.1,-3.6,,,,,,,,,,,,,,,,,,,40.3,107,,,,,,
SIO,01.10.1889 00:00,,,7.6,-3.1,,,,,,,,,,,,,,,,,,,60.6,142,,,,,,
SIO,01.11.1889 00:00,,,2.2,-2.8,,,,,,,,,,,,,,,,,,,23.0,46,,,,,,
SIO,01.12.1889 00:00,,,-6.3,-7.2,,,,,,,,,,,,,,,,,,,11.7,17,,,,,,
SIO,01.01.1890 00:00,,,0.1,-0.4,,,,,,,,,,,,,,,,,,,72.4,140,,,,,,
SIO,01.02.1890 00:00,,,-2.0,-4.3,,,,,,,,,,,,,,,,,,,0.0,0,,,,,,
SIO,01.03.1890 00:00,,,4.3,-2.9,,,,,,,,,,,,,,,,,,,5.9,16,,,,,,
SIO,01.04.1890 00:00,,,8.5,-2.8,,,,,,,,,,,,,,,,,,,31.6,94,,,,,,
SIO,01.05.1890 00:00,,,13.9,-1.4,,,,,,,,,,,,,,,,,,,53.3,103,,,,,,
SIO,01.06.1890 00:00,,,16.0,-3.0,,,,,,,,,,,,,,,,,,,58.4,121,,,,,,
SIO,01.07.1890 00:00,,,16.5,-4.1,,,,,,,,,,,,,,,,,,,22.9,37,,,,,,
SIO,01.08.1890 00:00,,,16.4,-3.5,,,,,,,,,,,,,,,,,,,139.6,234,,,,,,
SIO,01.09.1890 00:00,,,13.3,-2.4,,,,,,,,,,,,,,,,,,,19.6,52,,,,,,
SIO,01.10.1890 00:00,,,6.4,-4.3,,,,,,,,,,,,,,,,,,,71.9,168,,,,,,
SIO,01.11.1890 00:00,,,1.6,-3.4,,,,,,,,,,,,,,,,,,,40.2,80,,,,,,
SIO,01.12.1890 00:00,,,-4.5,-5.4,,,,,,,,,,,,,,,,,,,8.9,13,,,,,,
SIO,01.01.1891 00:00,,,-6.9,-7.4,,,,,,,,,,,,,,,,,,,21.8,42,,,,,,
SIO,01.02.1891 00:00,,,-2.3,-4.6,,,,,,,,,,,,,,,,,,,2.4,6,,,,,,
SIO,01.03.1891 00:00,,,3.9,-3.3,,,,,,,,,,,,,,,,,,,18.8,51,,,,,,
SIO,01.04.1891 00:00,,,7.2,-4.1,,,,,,,,,,,,,,,,,,,41.5,123,,,,,,
SIO,01.05.1891 00:00,,,12.5,-2.8,,,,,,,,,,,,,,,,,,,68.4,132,,,,,,
SIO,01.06.1891 00:00,,,16.4,-2.6,,,,,,,,,,,,,,,,,,,74.2,154,,,,,,
SIO,01.07.1891 00:00,,,16.8,-3.8,,,,,,,,,,,,,,,,,,,97.7,158,,,,,,
SIO,01.08.1891 00:00,,,16.0,-3.9,,,,,,,,,,,,,,,,,,,108.6,182,,,,,,
SIO,01.09.1891 00:00,,,13.8,-1.9,,,,,,,,,,,,,,,,,,,55.4,147,,,,,,
SIO,01.10.1891 00:00,,,9.9,-0.8,,,,,,,,,,,,,,,,,,,50.5,118,,,,,,
SIO,01.11.1891 00:00,,,2.1,-2.9,,,,,,,,,,,,,,,,,,,51.8,103,,,,,,
SIO,01.12.1891 00:00,,,0.0,-0.9,,,,,,,,,,,,,,,,,,,167.3,247,,,,,,
SIO,01.01.1892 00:00,,,-1.7,-2.2,,,,,,,,,,,,,,,,,,,37.2,72,,,,,,
SIO,01.02.1892 00:00,,,1.6,-0.7,,,,,,,,,,,,,,,,,,,66.2,164,,,,,,
SIO,01.03.1892 00:00,,,2.3,-4.9,,,,,,,,,,,,,,,,,,,12.5,34,,,,,,
SIO,01.04.1892 00:00,,,9.7,-1.6,,,,,,,,,,,,,,,,,,,7.0,21,,,,,,
SIO,01.05.1892 00:00,,,13.9,-1.4,,,,,,,,,,,,,,,,,,,4.5,9,,,,,,
SIO,01.06.1892 00:00,,,17.3,-1.7,,,,,,,,,,,,,,,,,,,44.9,93,,,,,,
SIO,01.07.1892 00:00,,,17.3,-3.3,,,,,,,,,,,,,,,,,,,62.7,101,,,,,,
SIO,01.08.1892 00:00,,,18.3,-1.6,,,,,,,,,,,,,,,,,,,45.2,76,,,,,,
SIO,01.09.1892 00:00,,,14.3,-1.4,,,,,,,,,,,,,,,,,,,46.5,124,,,,,,
SIO,01.10.1892 00:00,,,8.1,-2.6,,,,,,,,,,,,,,,,,,,54.5,127,,,,,,
SIO,01.11.1892 00:00,,,4.1,-0.9,,,,,,,,,,,,,,,,,,,17.1,34,,,,,,
SIO,01.12.1892 00:00,,,-3.8,-4.7,,,,,,,,,,,,,,,,,,,17.5,26,,,,,,
SIO,01.01.1893 00:00,,,-6.1,-6.6,,,,,,,,,,,,,,,,,,,34.9,67,,,,,,
SIO,01.02.1893 00:00,,,0.6,-1.7,,,,,,,,,,,,,,,,,,,85.4,211,,,,,,
SIO,01.03.1893 00:00,,,6.1,-1.1,,,,,,,,,,,,,,,,,,,13.3,36,,,,,,
SIO,01.04.1893 00:00,,,13.0,1.7,,,,,,,,,,,,,,,,,,,0.7,2,,,,,,
SIO,01.05.1893 00:00,,,13.5,-1.8,,,,,,,,,,,,,,,,,,,13.0,25,,,,,,
SIO,01.06.1893 00:00,,,16.9,-2.1,,,,,,,,,,,,,,,,,,,57.7,120,,,,,,
SIO,01.07.1893 00:00,,,18.0,-2.6,,,,,,,,,,,,,,,,,,,59.9,97,,,,,,
SIO,01.08.1893 00:00,,,18.7,-1.2,,,,,,,,,,,,,,,,,,,27.3,46,,,,,,
SIO,01.09.1893 00:00,,,13.9,-1.8,,,,,,,,,,,,,,,,,,,37.5,100,,,,,,
SIO,01.10.1893 00:00,,,9.2,-1.5,,,,,,,,,,,,,,,,,,,46.0,107,,,,,,
SIO,01.11.1893 00:00,,,2.4,-2.6,,,,,,,,,,,,,,,,,,,52.4,104,,,,,,
SIO,01.12.1893 00:00,,,-1.5,-2.4,,,,,,,,,,,,,,,,,,,6.2,9,,,,,,
SIO,01.01.1894 00:00,,,-1.8,-2.3,,,,,,,,,,,,,,,,,,,3.3,6,,,,,,
SIO,01.02.1894 00:00,,,0.7,-1.6,,,,,,,,,,,,,,,,,,,23.8,59,,,,,,
SIO,01.03.1894 00:00,,,5.3,-1.9,,,,,,,,,,,,,,,,,,,11.4,31,,,,,,
SIO,01.04.1894 00:00,,,11.6,0.3,,,,,,,,,,,,,,,,,,,37.8,112,,,,,,
SIO,01.05.1894 00:00,,,12.8,-2.5,,,,,,,,,,,,,,,,,,,32.5,63,,,,,,
SIO,01.06.1894 00:00,,,16.6,-2.4,,,,,,,,,,,,,,,,,,,31.5,65,,,,,,
SIO,01.07.1894 00:00,,,19.1,-1.5,,,,,,,,,,,,,,,,,,,24.8,40,,,,,,
SIO,01.08.1894 00:00,,,17.4,-2.5,,,,,,,,,,,,,,,,,,,50.1,84,,,,,,
SIO,01.09.1894 00:00,,,13.1,-2.6,,,,,,,,,,,,,,,,,,,14.6,39,,,,,,
SIO,01.10.1894 00:00,,,8.1,-2.6,,,,,,,,,,,,,,,,,,,60.5,141,,,,,,
SIO,01.11.1894 00:00,,,3.6,-1.4,,,,,,,,,,,,,,,,,,,20.8,41,,,,,,
SIO,01.12.1894 00:00,,,-3.1,-4.0,,,,,,,,,,,,,,,,,,,19.9,29,,,,,,
SIO,01.01.1895 00:00,,,-5.9,-6.4,,,,,,,,,,,,,,,,,,,32.6,63,,,,,,
SIO,01.02.1895 00:00,,,-5.5,-7.8,,,,,,,,,,,,,,,,,,,62.6,155,,,,,,
SIO,01.03.1895 00:00,,,2.2,-5.0,,,,,,,,,,,,,,,,,,,93.0,252,,,,,,
SIO,01.04.1895 00:00,,,10.3,-1.0,,,,,,,,,,,,,,,,,,,37.0,110,,,,,,
SIO,01.05.1895 00:00,,,13.5,-1.8,,,,,,,,,,,,,,,,,,,24.3,47,,,,,,
SIO,01.06.1895 00:00,,,16.7,-2.3,,,,,,,,,,,,,,,,,,,21.2,44,,,,,,
SIO,01.07.1895 00:00,,,19.0,-1.6,,,,,,,,,,,,,,,,,,,49.2,79,,,,,,
SIO,01.08.1895 00:00,,,16.9,-3.0,,,,,,,,,,,,,,,,,,,72.6,122,,,,,,
SIO,01.09.1895 00:00,,,17.1,1.4,,,,,,,,,,,,,,,,,,,16.0,43,,,,,,
SIO,01.10.1895 00:00,,,7.7,-3.0,,,,,,,,,,,,,,,,,,,80.6,188,,,,,,
SIO,01.11.1895 00:00,,,5.4,0.4,,,,,,,,,,,,,,,,,,,103.0,204,,,,,,
SIO,01.12.1895 00:00,,,-1.2,-2.1,,,,,,,,,,,,,,,,,,,146.2,216,,,,,,
SIO,01.01.1896 00:00,,,-3.9,-4.4,,,,,,,,,,,,,,,,,,,17.7,34,,,,,,
SIO,01.02.1896 00:00,,,-1.0,-3.3,,,,,,,,,,,,,,,,,,,0.9,2,,,,,,
SIO,01.03.1896 00:00,,,6.6,-0.6,,,,,,,,,,,,,,,,,,,171.0,463,,,,,,
SIO,01.04.1896 00:00,,,7.3,-4.0,,,,,,,,,,,,,,,,,,,38.5,114,,,,,,
SIO,01.05.1896 00:00,,,12.5,-2.8,,,,,,,,,,,,,,,,,,,12.7,24,,,,,,
SIO,01.06.1896 00:00,,,16.1,-2.9,,,,,,,,,,,,,,,,,,,84.5,175,,,,,,
SIO,01.07.1896 00:00,,,18.3,-2.3,,,,,,,,,,,,,,,,,,,52.6,85,,,,,,
SIO,01.08.1896 00:00,,,14.3,-5.6,,,,,,,,,,,,,,,,,,,97.0,163,,,,,,
SIO,01.09.1896 00:00,,,12.3,-3.4,,,,,,,,,,,,,,,,,,,169.2,450,,,,,,
SIO,01.10.1896 00:00,,,7.2,-3.5,,,,,,,,,,,,,,,,,,,54.4,127,,,,,,
SIO,01.11.1896 00:00,,,1.3,-3.7,,,,,,,,,,,,,,,,,,,21.6,43,,,,,,
SIO,01.12.1896 00:00,,,-1.1,-2.0,,,,,,,,,,,,,,,,,,,38.5,57,,,,,,
SIO,01.01.1897 00:00,,,-1.9,-2.4,,,,,,,,,,,,,,,,,,,2.8,5,,,,,,
SIO,01.02.1897 00:00,,,3.3,1.0,,,,,,,,,,,,,,,,,,,128.8,319,,,,,,
SIO,01.03.1897 00:00,,,6.5,-0.7,,,,,,,,,,,,,,,,,,,116.2,315,,,,,,
SIO,01.04.1897 00:00,,,8.8,-2.5,,,,,,,,,,,,,,,,,,,63.6,189,,,,,,
SIO,01.05.1897 00:00,,,12.2,-3.1,,,,,,,,,,,,,,,,,,,31.5,61,,,,,,
SIO,01.06.1897 00:00,,,18.3,-0.7,,,,,,,,,,,,,,,,,,,57.5,119,,,,,,
SIO,01.07.1897 00:00,,,18.7,-1.9,,,,,,,,,,,,,,,,,,,45.1,73,,,,,,
SIO,01.08.1897 00:00,,,17.1,-2.8,,,,,,,,,,,,,,,,,,,98.3,165,,,,,,
SIO,01.09.1897 00:00,,,12.2,-3.5,,,,,,,,,,,,,,,,,,,102.3,272,,,,,,
SIO,01.10.1897 00:00,,,7.3,-3.4,,,,,,,,,,,,,,,,,,,0.6,1,,,,,,
SIO,01.11.1897 00:00,,,2.7,-2.3,,,,,,,,,,,,,,,,,,,16.8,33,,,,,,
SIO,01.12.1897 00:00,,,-2.2,-3.1,,,,,,,,,,,,,,,,,,,44.2,65,,,,,,
SIO,01.01.1898 00:00,,,0.5,0.0,,,,,,,,,,,,,,,,,,,5.7,11,,,,,,
SIO,01.02.1898 00:00,,,0.3,-2.0,,,,,,,,,,,,,,,,,,,45.7,113,,,,,,
SIO,01.03.1898 00:00,,,4.0,-3.2,,,,,,,,,,,,,,,,,,,9.7,26,,,,,,
SIO,01.04.1898 00:00,,,9.8,-1.5,,,,,,,,,,,,,,,,,,,45.3,134,,,,,,
SIO,01.05.1898 00:00,,,12.3,-3.0,,,,,,,,,,,,,,,,,,,59.7,115,,,,,,
SIO,01.06.1898 00:00,,,15.2,-3.8,,,,,,,,,,,,,,,,,,,65.4,136,,,,,,
SIO,01.07.1898 00:00,,,17.0,-3.6,,,,,,,,,,,,,,,,,,,54.0,87,,,,,,
SIO,01.08.1898 00:00,,,18.9,-1.0,,,,,,,,,,,,,,,,,,,22.8,38,,,,,,
SIO,01.09.1898 00:00,,,16.1,0.4,,,,,,,,,,,,,,,,,,,15.2,40,,,,,,
SIO,01.10.1898 00:00,,,9.8,-0.9,,,,,,,,,,,,,,,,,,,58.7,137,,,,,,
SIO,01.11.1898 00:00,,,5.1,0.1,,,,,,,,,,,,,,,,,,,39.8,79,,,,,,
SIO,01.12.1898 00:00,,,-0.4,-1.3,,,,,,,,,,,,,,,,,,,6.2,9,,,,,,
SIO,01.01.1899 00:00,,,0.8,0.3,,,,,,,,,,,,,,,,,,,144.8,280,,,,,,
SIO,01.02.1899 00:00,,,3.2,0.9,,,,,,,,,,,,,,,,,,,10.6,26,,,,,,
SIO,01.03.1899 00:00,,,5.7,-1.5,,,,,,,,,,,,,,,,,,,0.2,1,,,,,,
SIO,01.04.1899 00:00,,,8.1,-3.2,,,,,,,,,,,,,,,,,,,90.2,268,,,,,,
SIO,01.05.1899 00:00,,,13.0,-2.3,,,,,,,,,,,,,,,,,,,25.4,49,,,,,,
SIO,01.06.1899 00:00,,,17.1,-1.9,,,,,,,,,,,,,,,,,,,35.4,73,,,,,,
SIO,01.07.1899 00:00,,,18.2,-2.4,,,,,,,,,,,,,,,,,,,26.1,42,,,,,,
SIO,01.08.1899 00:00,,,18.6,-1.3,,,,,,,,,,,,,,,,,,,36.0,60,,,,,,
SIO,01.09.1899 00:00,,,13.2,-2.5,,,,,,,,,,,,,,,,,,,31.5,84,,,,,,
SIO,01.10.1899 00:00,,,9.2,-1.5,,,,,,,,,,,,,,,,,,,27.3,64,,,,,,
SIO,01.11.1899 00:00,,,3.7,-1.3,,,,,,,,,,,,,,,,,,,12.0,24,,,,,,
SIO,01.12.1899 00:00,,,-1.9,-2.8,,,,,,,,,,,,,,,,,,,36.2,53,,,,,,
SIO,01.01.1900 00:00,,,0.2,-0.3,,,,,,,,,,,,,,,,,,,42.0,81,,,,,,
SIO,01.02.1900 00:00,,,2.7,0.4,,,,,,,,,,,,,,,,,,,146.6,363,,,,,,
SIO,01.03.1900 00:00,,,2.0,-5.2,,,,,,,,,,,,,,,,,,,26.9,73,,,,,,
